"species","component","formula","RMSE","AIC","AUC","Rsq","deviance","converged"
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(PC1) + s(PC2) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_2C, m = c(-3, 100))",0.303783703312895,7055.70271052645,0.950951727253198,0.623449765200157,0.586414076004849,TRUE
"snow crab","binomial","present ~ s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,      100))",0.303857861645513,7156.57096959625,0.949284087474523,0.616435600285897,0.578722408259858,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(PC1) + s(PC2) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,          100))",0.304009794134307,7058.8709812304,0.950802384454288,0.623129274424516,0.58624635752057,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.304061979260999,7051.51284352108,0.951032648114039,0.623835600926485,0.586822238716655,TRUE
"snow crab","binomial","present ~ s(pH_bottom5m) + s(PC2) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_2C, m = c(-3, 100))",0.304073895467039,7089.13797135177,0.950988450892274,0.623401361102798,0.583995865830243,TRUE
"snow crab","binomial","present ~ s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.304105816243889,7072.69864417694,0.950588768844252,0.622126029137942,0.585246047513626,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(pH_bottom5m) +      s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,      100))",0.304113678885934,7050.08708883934,0.951427124425153,0.62542480957739,0.58688380426055,TRUE
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(pH_bottom5m) + s(PC2) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3, 100))",0.304482171819023,7072.89273322464,0.951141401627653,0.625059783514347,0.585902608256292,TRUE
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.304996595420692,7146.91650111934,0.94964807672246,0.617606687535131,0.579634933193542,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(PC2) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3, 100))",0.305004102987425,7074.75579338438,0.950577068821697,0.622599129354864,0.584541575817098,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,          100))",0.305162635205721,7117.69716706385,0.94977950869389,0.618783283863758,0.581622268171272,TRUE
"snow crab","binomial","present ~ s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.305273767939229,7111.65321963892,0.950172773769189,0.620551680422968,0.581943637752822,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(pH_bottom5m) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,          100))",0.305707669544682,7243.58402517809,0.948470420487471,0.612326624686688,0.575748506205051,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,      100))",0.306173399557676,7069.48426397396,0.95073396251622,0.623126796723917,0.585343771005263,TRUE
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(PC2) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_2C, m = c(-3, 100))",0.30625316950511,7103.40943723235,0.950414299344922,0.621509282218532,0.583421117659846,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.306275038413448,7172.52049233779,0.949502805737567,0.617129904793303,0.580843660657256,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(pH_bottom5m) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_0C, m = c(-3, 100))",0.306611114429939,7248.29756836784,0.94828819392473,0.611674570992626,0.575060301775413,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(pH_bottom5m) +      s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.30662253567962,7220.60609780561,0.94890177506351,0.613937492878966,0.578264056873931,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(pH_bottom5m) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,          100))",0.306662492785201,7225.32559114267,0.948651899691944,0.6131084109484,0.57671843161152,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(pH_bottom5m) + s(PC1) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.306896394961334,7227.57823302392,0.948689164521491,0.613021282393256,0.577404843695198,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(pH_bottom5m) + s(PC2) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.307160319257254,7210.25817888852,0.948981897024133,0.614328235193203,0.577829499511754,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(pH_bottom5m) +      s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.307280018672279,7192.54321207052,0.949073744778285,0.614917636261324,0.578668264774586,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(pH_bottom5m) + s(PC1) + s(PC2) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.307340574734761,7211.7420901526,0.94897053202425,0.614294932185422,0.577839033053447,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.307360162605716,7129.8416180252,0.950325672962619,0.620626018025968,0.584084454706968,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(pH_bottom5m) +      s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.308062800942616,7200.54483814856,0.949312847882389,0.615795585350377,0.579264938045165,TRUE
